Model,Task,Difficulty,Target_Params,Actual_Params,LR,Seed,Category,Best_Val_Score,Test_Score
GRU,associative_recall,small,10000,9810,0.01,4,classification,0.35,0.43000000000000005
GRU,associative_recall,small,10000,9810,0.01,5,classification,0.5,0.72
GRU,associative_recall,small,10000,9810,0.01,6,classification,0.30000000000000004,0.5
GRU,associative_recall,small,10000,9810,0.01,7,classification,0.30000000000000004,0.55
GRU,associative_recall,small,10000,9810,0.01,8,classification,0.44999999999999996,0.73
GRU,associative_recall,small,10000,9810,0.01,9,classification,0.5,0.69
GRU,associative_recall,small,10000,9810,0.003,0,classification,0.44999999999999996,0.6
GRU,associative_recall,small,10000,9810,0.003,1,classification,0.55,0.69
GRU,associative_recall,small,10000,9810,0.003,2,classification,0.44999999999999996,0.65
GRU,associative_recall,small,10000,9810,0.003,3,classification,0.65,0.64
GRU,associative_recall,small,10000,9810,0.003,4,classification,0.30000000000000004,0.43000000000000005
GRU,associative_recall,small,10000,9810,0.003,5,classification,0.65,0.71
GRU,associative_recall,small,10000,9810,0.003,6,classification,0.55,0.69
GRU,associative_recall,small,10000,9810,0.003,7,classification,0.35,0.49
GRU,associative_recall,small,10000,9810,0.003,8,classification,0.44999999999999996,0.73
GRU,associative_recall,small,10000,9810,0.003,9,classification,0.7,0.63
GRU,associative_recall,small,10000,9810,0.001,0,classification,0.44999999999999996,0.6
GRU,associative_recall,small,10000,9810,0.001,1,classification,0.55,0.64
GRU,associative_recall,small,10000,9810,0.001,2,classification,0.44999999999999996,0.65
GRU,associative_recall,small,10000,9810,0.001,3,classification,0.55,0.5900000000000001
GRU,associative_recall,small,10000,9810,0.001,4,classification,0.8,0.72
GRU,associative_recall,small,10000,9810,0.001,5,classification,0.5,0.72
GRU,associative_recall,small,10000,9810,0.001,6,classification,0.55,0.69
GRU,associative_recall,small,10000,9810,0.001,7,classification,0.7,0.5900000000000001
GRU,associative_recall,small,10000,9810,0.001,8,classification,0.8,0.7
GRU,associative_recall,small,10000,9810,0.001,9,classification,0.7,0.63
GRU,associative_recall,small,10000,9810,0.0003,0,classification,0.44999999999999996,0.6
GRU,associative_recall,small,10000,9810,0.0003,1,classification,0.55,0.64
GRU,associative_recall,small,10000,9810,0.0003,2,classification,0.44999999999999996,0.65
GRU,associative_recall,small,10000,9810,0.0003,3,classification,0.65,0.6
GRU,associative_recall,small,10000,9810,0.0003,4,classification,0.8,0.7
GRU,associative_recall,small,10000,9810,0.0003,5,classification,0.65,0.71
GRU,associative_recall,small,10000,9810,0.0003,6,classification,0.65,0.65
GRU,associative_recall,small,10000,9810,0.0003,7,classification,0.7,0.5900000000000001
GRU,associative_recall,small,10000,9810,0.0003,8,classification,0.8,0.7
GRU,associative_recall,small,10000,9810,0.0003,9,classification,0.75,0.7
GRU,associative_recall,small,10000,9810,0.0001,0,classification,0.7,0.75
GRU,associative_recall,small,10000,9810,0.0001,1,classification,0.9,0.6599999999999999
GRU,associative_recall,small,10000,9810,0.0001,2,classification,0.44999999999999996,0.65
GRU,associative_recall,small,10000,9810,0.0001,3,classification,0.8,0.6699999999999999
GRU,associative_recall,small,10000,9810,0.0001,4,classification,0.6,0.6699999999999999
GRU,associative_recall,small,10000,9810,0.0001,5,classification,0.65,0.71
GRU,associative_recall,small,10000,9810,0.0001,6,classification,0.65,0.65
GRU,associative_recall,small,10000,9810,0.0001,7,classification,0.7,0.5900000000000001
GRU,associative_recall,small,10000,9810,0.0001,8,classification,0.8,0.71
GRU,associative_recall,small,10000,9810,0.0001,9,classification,0.75,0.7
GRU,associative_recall,small,100000,99685,0.01,0,classification,0.25,0.6
GRU,associative_recall,small,100000,99685,0.01,1,classification,0.55,0.7
GRU,associative_recall,small,100000,99685,0.01,2,classification,0.35,0.4
GRU,associative_recall,small,100000,99685,0.01,3,classification,0.65,0.64
GRU,associative_recall,small,100000,99685,0.01,4,classification,0.5,0.63
GRU,associative_recall,small,100000,99685,0.01,5,classification,0.44999999999999996,0.65
GRU,associative_recall,small,100000,99685,0.01,6,classification,0.25,0.42000000000000004
GRU,associative_recall,small,100000,99685,0.01,7,classification,0.4,0.5700000000000001
GRU,associative_recall,small,100000,99685,0.01,8,classification,0.5,0.43000000000000005
GRU,associative_recall,small,100000,99685,0.01,9,classification,0.5,0.69
GRU,associative_recall,small,100000,99685,0.003,0,classification,0.44999999999999996,0.6
GRU,associative_recall,small,100000,99685,0.003,1,classification,0.55,0.64
GRU,associative_recall,small,100000,99685,0.003,2,classification,0.6,0.6699999999999999
GRU,associative_recall,small,100000,99685,0.003,3,classification,0.65,0.64
GRU,associative_recall,small,100000,99685,0.003,4,classification,0.35,0.35
GRU,associative_recall,small,100000,99685,0.003,5,classification,0.5,0.71
GRU,associative_recall,small,100000,99685,0.003,6,classification,0.25,0.42000000000000004
GRU,associative_recall,small,100000,99685,0.003,7,classification,0.25,0.52
GRU,associative_recall,small,100000,99685,0.003,8,classification,0.44999999999999996,0.72
GRU,associative_recall,small,100000,99685,0.003,9,classification,0.5,0.69
GRU,associative_recall,small,100000,99685,0.001,0,classification,0.44999999999999996,0.6
GRU,associative_recall,small,100000,99685,0.001,1,classification,0.55,0.64
GRU,associative_recall,small,100000,99685,0.001,2,classification,0.55,0.6599999999999999
GRU,associative_recall,small,100000,99685,0.001,3,classification,0.65,0.64
GRU,associative_recall,small,100000,99685,0.001,4,classification,0.55,0.62
GRU,associative_recall,small,100000,99685,0.001,5,classification,0.55,0.7
GRU,associative_recall,small,100000,99685,0.001,6,classification,0.6,0.69
GRU,associative_recall,small,100000,99685,0.001,7,classification,0.55,0.6699999999999999
GRU,associative_recall,small,100000,99685,0.001,8,classification,0.44999999999999996,0.73
GRU,associative_recall,small,100000,99685,0.001,9,classification,0.5,0.69
GRU,associative_recall,small,100000,99685,0.0003,0,classification,0.44999999999999996,0.6
GRU,associative_recall,small,100000,99685,0.0003,1,classification,0.55,0.64
GRU,associative_recall,small,100000,99685,0.0003,2,classification,0.44999999999999996,0.65
GRU,associative_recall,small,100000,99685,0.0003,3,classification,0.65,0.64
GRU,associative_recall,small,100000,99685,0.0003,4,classification,0.65,0.64
GRU,associative_recall,small,100000,99685,0.0003,5,classification,0.5,0.71
GRU,associative_recall,small,100000,99685,0.0003,6,classification,0.6,0.69
GRU,associative_recall,small,100000,99685,0.0003,7,classification,0.55,0.72
GRU,associative_recall,small,100000,99685,0.0003,8,classification,0.75,0.5700000000000001
GRU,associative_recall,small,100000,99685,0.0003,9,classification,0.8,0.6799999999999999
GRU,associative_recall,small,100000,99685,0.0001,0,classification,0.44999999999999996,0.6
GRU,associative_recall,small,100000,99685,0.0001,1,classification,0.55,0.64
GRU,associative_recall,small,100000,99685,0.0001,2,classification,0.75,0.72
GRU,associative_recall,small,100000,99685,0.0001,3,classification,0.65,0.64
GRU,associative_recall,small,100000,99685,0.0001,4,classification,0.6,0.6699999999999999
GRU,associative_recall,small,100000,99685,0.0001,5,classification,0.5,0.72
GRU,associative_recall,small,100000,99685,0.0001,6,classification,0.65,0.6599999999999999
GRU,associative_recall,small,100000,99685,0.0001,7,classification,0.55,0.72
GRU,associative_recall,small,100000,99685,0.0001,8,classification,0.75,0.5700000000000001
GRU,associative_recall,small,100000,99685,0.0001,9,classification,0.8,0.6799999999999999
GRU,associative_recall,medium,1000,889,0.01,0,classification,0.89,0.915
GRU,associative_recall,medium,1000,889,0.01,1,classification,0.89,0.9299999999999999
GRU,associative_recall,medium,1000,889,0.01,2,classification,0.91,0.927
GRU,associative_recall,medium,1000,889,0.01,3,classification,0.91,0.9299999999999999
GRU,associative_recall,medium,1000,889,0.01,4,classification,0.895,0.9299999999999999
GRU,associative_recall,medium,1000,889,0.01,5,classification,0.905,0.9390000000000001
GRU,associative_recall,medium,1000,889,0.01,6,classification,0.905,0.933
GRU,associative_recall,medium,1000,889,0.01,7,classification,0.915,0.928
GRU,associative_recall,medium,1000,889,0.01,8,classification,0.89,0.933
GRU,associative_recall,medium,1000,889,0.01,9,classification,0.89,0.9339999999999999
GRU,associative_recall,medium,1000,889,0.003,0,classification,0.895,0.946
GRU,associative_recall,medium,1000,889,0.003,1,classification,0.88,0.94
GRU,associative_recall,medium,1000,889,0.003,2,classification,0.915,0.9319999999999999
GRU,associative_recall,medium,1000,889,0.003,3,classification,0.905,0.933
GRU,associative_recall,medium,1000,889,0.003,4,classification,0.88,0.926
GRU,associative_recall,medium,1000,889,0.003,5,classification,0.885,0.922
GRU,associative_recall,medium,1000,889,0.003,6,classification,0.905,0.933
GRU,associative_recall,medium,1000,889,0.003,7,classification,0.895,0.926
GRU,associative_recall,medium,1000,889,0.003,8,classification,0.86,0.9359999999999999
GRU,associative_recall,medium,1000,889,0.003,9,classification,0.92,0.9339999999999999
GRU,associative_recall,medium,1000,889,0.001,0,classification,0.905,0.938
GRU,associative_recall,medium,1000,889,0.001,1,classification,0.935,0.9359999999999999
GRU,associative_recall,medium,1000,889,0.001,2,classification,0.94,0.925
GRU,associative_recall,medium,1000,889,0.001,3,classification,0.91,0.921
GRU,associative_recall,medium,1000,889,0.001,4,classification,0.915,0.931
GRU,associative_recall,medium,1000,889,0.001,5,classification,0.89,0.928
GRU,associative_recall,medium,1000,889,0.001,6,classification,0.92,0.9299999999999999
GRU,associative_recall,medium,1000,889,0.001,7,classification,0.92,0.916
GRU,associative_recall,medium,1000,889,0.001,8,classification,0.905,0.931
GRU,associative_recall,medium,1000,889,0.001,9,classification,0.915,0.931
GRU,associative_recall,medium,1000,889,0.0003,0,classification,0.935,0.933
GRU,associative_recall,medium,1000,889,0.0003,1,classification,0.9299999999999999,0.935
GRU,associative_recall,medium,1000,889,0.0003,2,classification,0.95,0.92
GRU,associative_recall,medium,1000,889,0.0003,3,classification,0.935,0.915
GRU,associative_recall,medium,1000,889,0.0003,4,classification,0.915,0.926
GRU,associative_recall,medium,1000,889,0.0003,5,classification,0.89,0.926
GRU,associative_recall,medium,1000,889,0.0003,6,classification,0.95,0.938
GRU,associative_recall,medium,1000,889,0.0003,7,classification,0.915,0.928
GRU,associative_recall,medium,1000,889,0.0003,8,classification,0.895,0.9390000000000001
GRU,associative_recall,medium,1000,889,0.0003,9,classification,0.91,0.9319999999999999
GRU,associative_recall,medium,1000,889,0.0001,0,classification,0.915,0.925
GRU,associative_recall,medium,1000,889,0.0001,1,classification,0.9299999999999999,0.9339999999999999
GRU,associative_recall,medium,1000,889,0.0001,2,classification,0.955,0.926
GRU,associative_recall,medium,1000,889,0.0001,3,classification,0.925,0.903
GRU,associative_recall,medium,1000,889,0.0001,4,classification,0.915,0.928
GRU,associative_recall,medium,1000,889,0.0001,5,classification,0.935,0.926
GRU,associative_recall,medium,1000,889,0.0001,6,classification,0.95,0.938
GRU,associative_recall,medium,1000,889,0.0001,7,classification,0.915,0.927
GRU,associative_recall,medium,1000,889,0.0001,8,classification,0.905,0.9299999999999999
GRU,associative_recall,medium,1000,889,0.0001,9,classification,0.915,0.923
GRU,associative_recall,medium,10000,9933,0.01,0,classification,0.9,0.915
GRU,associative_recall,medium,10000,9933,0.01,1,classification,0.875,0.926
GRU,associative_recall,medium,10000,9933,0.01,2,classification,0.89,0.94
GRU,associative_recall,medium,10000,9933,0.01,3,classification,0.9,0.938
GRU,associative_recall,medium,10000,9933,0.01,4,classification,0.9,0.9299999999999999
GRU,associative_recall,medium,10000,9933,0.01,5,classification,0.91,0.925
GRU,associative_recall,medium,10000,9933,0.01,6,classification,0.905,0.9359999999999999
GRU,associative_recall,medium,10000,9933,0.01,7,classification,0.905,0.9299999999999999
GRU,associative_recall,medium,10000,9933,0.01,8,classification,0.91,0.92
GRU,associative_recall,medium,10000,9933,0.01,9,classification,0.895,0.931
GRU,associative_recall,medium,10000,9933,0.003,0,classification,0.89,0.933
GRU,associative_recall,medium,10000,9933,0.003,1,classification,0.905,0.933
GRU,associative_recall,medium,10000,9933,0.003,2,classification,0.9,0.933
GRU,associative_recall,medium,10000,9933,0.003,3,classification,0.91,0.931
GRU,associative_recall,medium,10000,9933,0.003,4,classification,0.91,0.92
GRU,associative_recall,medium,10000,9933,0.003,5,classification,0.895,0.9299999999999999
GRU,associative_recall,medium,10000,9933,0.003,6,classification,0.88,0.942
GRU,associative_recall,medium,10000,9933,0.003,7,classification,0.91,0.914
GRU,associative_recall,medium,10000,9933,0.003,8,classification,0.895,0.921
GRU,associative_recall,medium,10000,9933,0.003,9,classification,0.89,0.924
GRU,associative_recall,medium,10000,9933,0.001,0,classification,0.895,0.9359999999999999
GRU,associative_recall,medium,10000,9933,0.001,1,classification,0.915,0.942
GRU,associative_recall,medium,10000,9933,0.001,2,classification,0.915,0.919
GRU,associative_recall,medium,10000,9933,0.001,3,classification,0.915,0.923
GRU,associative_recall,medium,10000,9933,0.001,4,classification,0.885,0.906
GRU,associative_recall,medium,10000,9933,0.001,5,classification,0.9,0.929
GRU,associative_recall,medium,10000,9933,0.001,6,classification,0.88,0.9390000000000001
GRU,associative_recall,medium,10000,9933,0.001,7,classification,0.9,0.931
GRU,associative_recall,medium,10000,9933,0.001,8,classification,0.89,0.925
GRU,associative_recall,medium,10000,9933,0.001,9,classification,0.89,0.918
GRU,associative_recall,medium,10000,9933,0.0003,0,classification,0.895,0.94
GRU,associative_recall,medium,10000,9933,0.0003,1,classification,0.92,0.928
GRU,associative_recall,medium,10000,9933,0.0003,2,classification,0.91,0.935
GRU,associative_recall,medium,10000,9933,0.0003,3,classification,0.92,0.933
GRU,associative_recall,medium,10000,9933,0.0003,4,classification,0.94,0.915
GRU,associative_recall,medium,10000,9933,0.0003,5,classification,0.9,0.9410000000000001
GRU,associative_recall,medium,10000,9933,0.0003,6,classification,0.895,0.9359999999999999
GRU,associative_recall,medium,10000,9933,0.0003,7,classification,0.92,0.933
GRU,associative_recall,medium,10000,9933,0.0003,8,classification,0.91,0.92
GRU,associative_recall,medium,10000,9933,0.0003,9,classification,0.885,0.922
GRU,associative_recall,medium,10000,9933,0.0001,0,classification,0.905,0.9390000000000001
GRU,associative_recall,medium,10000,9933,0.0001,1,classification,0.92,0.9299999999999999
GRU,associative_recall,medium,10000,9933,0.0001,2,classification,0.925,0.933
GRU,associative_recall,medium,10000,9933,0.0001,3,classification,0.905,0.9339999999999999
GRU,associative_recall,medium,10000,9933,0.0001,4,classification,0.9299999999999999,0.914
GRU,associative_recall,medium,10000,9933,0.0001,5,classification,0.885,0.942
GRU,associative_recall,medium,10000,9933,0.0001,6,classification,0.905,0.933
GRU,associative_recall,medium,10000,9933,0.0001,7,classification,0.9,0.931
GRU,associative_recall,medium,10000,9933,0.0001,8,classification,0.895,0.931
GRU,associative_recall,medium,10000,9933,0.0001,9,classification,0.88,0.925
GRU,associative_recall,medium,100000,99709,0.01,0,classification,0.845,0.909
GRU,associative_recall,medium,100000,99709,0.01,1,classification,0.88,0.914
GRU,associative_recall,medium,100000,99709,0.01,2,classification,0.855,0.884
GRU,associative_recall,medium,100000,99709,0.01,3,classification,0.85,0.911
GRU,associative_recall,medium,100000,99709,0.01,4,classification,0.85,0.903
GRU,associative_recall,medium,100000,99709,0.01,5,classification,0.87,0.894
GRU,associative_recall,medium,100000,99709,0.01,6,classification,0.88,0.892
GRU,associative_recall,medium,100000,99709,0.01,7,classification,0.87,0.906
GRU,associative_recall,medium,100000,99709,0.01,8,classification,0.88,0.898
GRU,associative_recall,medium,100000,99709,0.01,9,classification,0.89,0.921
GRU,associative_recall,medium,100000,99709,0.003,0,classification,0.89,0.915
GRU,associative_recall,medium,100000,99709,0.003,1,classification,0.895,0.9339999999999999
GRU,associative_recall,medium,100000,99709,0.003,2,classification,0.885,0.9390000000000001
GRU,associative_recall,medium,100000,99709,0.003,3,classification,0.885,0.928
GRU,associative_recall,medium,100000,99709,0.003,4,classification,0.89,0.928
GRU,associative_recall,medium,100000,99709,0.003,5,classification,0.89,0.927
GRU,associative_recall,medium,100000,99709,0.003,6,classification,0.88,0.927
GRU,associative_recall,medium,100000,99709,0.003,7,classification,0.9,0.9319999999999999
GRU,associative_recall,medium,100000,99709,0.003,8,classification,0.91,0.922
GRU,associative_recall,medium,100000,99709,0.003,9,classification,0.875,0.929
GRU,associative_recall,medium,100000,99709,0.001,0,classification,0.895,0.928
GRU,associative_recall,medium,100000,99709,0.001,1,classification,0.88,0.921
GRU,associative_recall,medium,100000,99709,0.001,2,classification,0.89,0.942
GRU,associative_recall,medium,100000,99709,0.001,3,classification,0.92,0.925
GRU,associative_recall,medium,100000,99709,0.001,4,classification,0.885,0.928
GRU,associative_recall,medium,100000,99709,0.001,5,classification,0.91,0.926
GRU,associative_recall,medium,100000,99709,0.001,6,classification,0.915,0.9339999999999999
GRU,associative_recall,medium,100000,99709,0.001,7,classification,0.91,0.944
GRU,associative_recall,medium,100000,99709,0.001,8,classification,0.88,0.926
GRU,associative_recall,medium,100000,99709,0.001,9,classification,0.885,0.935
GRU,associative_recall,medium,100000,99709,0.0003,0,classification,0.895,0.935
GRU,associative_recall,medium,100000,99709,0.0003,1,classification,0.91,0.9319999999999999
GRU,associative_recall,medium,100000,99709,0.0003,2,classification,0.895,0.9410000000000001
GRU,associative_recall,medium,100000,99709,0.0003,3,classification,0.92,0.927
GRU,associative_recall,medium,100000,99709,0.0003,4,classification,0.88,0.929
GRU,associative_recall,medium,100000,99709,0.0003,5,classification,0.88,0.929
GRU,associative_recall,medium,100000,99709,0.0003,6,classification,0.905,0.933
GRU,associative_recall,medium,100000,99709,0.0003,7,classification,0.915,0.926
GRU,associative_recall,medium,100000,99709,0.0003,8,classification,0.91,0.925
GRU,associative_recall,medium,100000,99709,0.0003,9,classification,0.89,0.925
GRU,associative_recall,medium,100000,99709,0.0001,0,classification,0.905,0.9390000000000001
GRU,associative_recall,medium,100000,99709,0.0001,1,classification,0.92,0.9319999999999999
GRU,associative_recall,medium,100000,99709,0.0001,2,classification,0.915,0.909
GRU,associative_recall,medium,100000,99709,0.0001,3,classification,0.91,0.927
GRU,associative_recall,medium,100000,99709,0.0001,4,classification,0.935,0.921
GRU,associative_recall,medium,100000,99709,0.0001,5,classification,0.91,0.94
GRU,associative_recall,medium,100000,99709,0.0001,6,classification,0.895,0.9319999999999999
GRU,associative_recall,medium,100000,99709,0.0001,7,classification,0.9,0.9339999999999999
GRU,associative_recall,medium,100000,99709,0.0001,8,classification,0.905,0.9299999999999999
GRU,associative_recall,medium,100000,99709,0.0001,9,classification,0.915,0.927
